,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
133516,GRC,Europe,Greece,2020-09-22,16049.0,0.0,320.286,348.0,0.0,5.286,1545.406,0.0,30.841,33.51,0.0,0.509,1.13,,,,,,,,,1221017.0,10899.0,116.896,1.043,10794.0,1.033,0.0291,34.4,samples tested,,,,,,,,,,,,,,58.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133517,GRC,Europe,Greece,2020-09-23,16049.0,0.0,320.286,348.0,0.0,5.286,1545.406,0.0,30.841,33.51,0.0,0.509,1.12,,,,,,,,,1233229.0,12212.0,118.065,1.169,10762.0,1.03,0.0298,33.6,samples tested,,,,,,,,,,,,,,58.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133518,GRC,Europe,Greece,2020-09-24,16049.0,0.0,320.286,348.0,0.0,5.286,1545.406,0.0,30.841,33.51,0.0,0.509,1.11,,,,,,,,,1246363.0,13134.0,119.322,1.257,10937.0,1.047,0.0291,34.4,samples tested,,,,,,,,,,,,,,58.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133519,GRC,Europe,Greece,2020-09-25,16049.0,0.0,320.286,348.0,0.0,5.286,1545.406,0.0,30.841,33.51,0.0,0.509,1.1,,,,,,,,,1256436.0,10073.0,120.286,0.964,10675.0,1.022,0.0291,34.4,samples tested,,,,,,,,,,,,,,58.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133520,GRC,Europe,Greece,2020-09-26,16049.0,0.0,320.286,348.0,0.0,5.286,1545.406,0.0,30.841,33.51,0.0,0.509,1.1,,,,,,,,,1277934.0,21498.0,122.345,2.058,11989.0,1.148,0.0268,37.3,samples tested,,,,,,,,,,,,,,58.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133521,GRC,Europe,Greece,2020-09-27,18243.0,2194.0,313.429,387.0,39.0,5.571,1756.673,211.267,30.181,37.265,3.755,0.536,1.11,,,,,29.0,2.773,333.0,32.027,1287900.0,9966.0,123.299,0.954,12241.0,1.172,0.0269,37.2,samples tested,,,,,,,,,,,,,,58.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,1409.0,1.5,5.72,134.03433
133522,GRC,Europe,Greece,2020-09-28,18243.0,0.0,313.429,387.0,0.0,5.571,1756.673,0.0,30.181,37.265,0.0,0.536,1.11,,,,,,,,,1294596.0,6696.0,123.94,0.641,12068.0,1.155,0.025,40.0,samples tested,,,,,,,,,,,,,,58.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133523,GRC,Europe,Greece,2020-09-29,18243.0,0.0,313.429,387.0,0.0,5.571,1756.673,0.0,30.181,37.265,0.0,0.536,1.11,,,,,,,,,,,,,12258.0,1.174,0.0256,39.1,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133524,GRC,Europe,Greece,2020-09-30,18243.0,0.0,313.429,387.0,0.0,5.571,1756.673,0.0,30.181,37.265,0.0,0.536,1.11,,,,,,,,,1319053.0,,126.281,,12261.0,1.174,0.0255,39.2,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133525,GRC,Europe,Greece,2020-10-01,18243.0,0.0,313.429,387.0,0.0,5.571,1756.673,0.0,30.181,37.265,0.0,0.536,1.11,,,,,,,,,1330624.0,11571.0,127.389,1.108,12037.0,1.152,0.0268,37.3,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133526,GRC,Europe,Greece,2020-10-02,18243.0,0.0,313.429,387.0,0.0,5.571,1756.673,0.0,30.181,37.265,0.0,0.536,1.11,,,,,,,,,1341142.0,10518.0,128.396,1.007,12101.0,1.159,0.0287,34.8,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133527,GRC,Europe,Greece,2020-10-03,18243.0,0.0,313.429,387.0,0.0,5.571,1756.673,0.0,30.181,37.265,0.0,0.536,1.11,,,,,,,,,1353735.0,12593.0,129.602,1.206,10829.0,1.037,0.0315,31.8,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133528,GRC,Europe,Greece,2020-10-04,20634.0,2391.0,341.571,414.0,27.0,3.857,1986.91,230.237,32.891,39.865,2.6,0.371,1.11,,,,,48.0,4.589,395.0,38.051,1364142.0,10407.0,130.598,0.996,10892.0,1.043,0.0315,31.8,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,1510.8,1.58,4.8,143.71829
133529,GRC,Europe,Greece,2020-10-05,20634.0,0.0,341.571,414.0,0.0,3.857,1986.91,0.0,32.891,39.865,0.0,0.371,1.11,,,,,,,,,1371417.0,7275.0,131.294,0.696,10974.0,1.051,0.0317,31.5,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133530,GRC,Europe,Greece,2020-10-06,20634.0,0.0,341.571,414.0,0.0,3.857,1986.91,0.0,32.891,39.865,0.0,0.371,1.12,,,,,,,,,1384585.0,13168.0,132.555,1.261,11109.0,1.064,0.0311,32.2,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133531,GRC,Europe,Greece,2020-10-07,20634.0,0.0,341.571,414.0,0.0,3.857,1986.91,0.0,32.891,39.865,0.0,0.371,1.12,,,,,,,,,1397681.0,13096.0,133.809,1.254,11233.0,1.075,0.0314,31.8,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133532,GRC,Europe,Greece,2020-10-08,20634.0,0.0,341.571,414.0,0.0,3.857,1986.91,0.0,32.891,39.865,0.0,0.371,1.13,,,,,,,,,1410349.0,12668.0,135.022,1.213,11389.0,1.09,0.0313,32.0,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133533,GRC,Europe,Greece,2020-10-09,20634.0,0.0,341.571,414.0,0.0,3.857,1986.91,0.0,32.891,39.865,0.0,0.371,1.13,,,,,,,,,1422763.0,12414.0,136.21,1.188,11660.0,1.116,0.0297,33.6,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133534,GRC,Europe,Greece,2020-10-10,20634.0,0.0,341.571,414.0,0.0,3.857,1986.91,0.0,32.891,39.865,0.0,0.371,1.14,,,,,,,,,1438164.0,15401.0,137.684,1.474,12061.0,1.155,0.0292,34.3,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133535,GRC,Europe,Greece,2020-10-11,23125.0,2491.0,355.857,457.0,43.0,6.143,2226.775,239.866,34.267,44.006,4.141,0.592,1.16,,,,,40.0,3.824,367.0,35.374,1448521.0,10357.0,138.676,0.992,12054.0,1.154,0.0298,33.5,samples tested,,,,,,,,,,,,,,50.46,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,1540.2001,1.57,1.35,146.51505
133536,GRC,Europe,Greece,2020-10-12,23125.0,0.0,355.857,457.0,0.0,6.143,2226.775,0.0,34.267,44.006,0.0,0.592,1.17,,,,,,,,,1455487.0,6966.0,139.343,0.667,12010.0,1.15,0.0299,33.5,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133537,GRC,Europe,Greece,2020-10-13,23125.0,0.0,355.857,457.0,0.0,6.143,2226.775,0.0,34.267,44.006,0.0,0.592,1.19,,,,,,,,,1476307.0,20820.0,141.336,1.993,13103.0,1.254,0.0275,36.4,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133538,GRC,Europe,Greece,2020-10-14,23125.0,0.0,355.857,457.0,0.0,6.143,2226.775,0.0,34.267,44.006,0.0,0.592,1.21,,,,,,,,,1497838.0,21531.0,143.397,2.061,14308.0,1.37,0.0254,39.3,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133539,GRC,Europe,Greece,2020-10-15,23125.0,0.0,355.857,457.0,0.0,6.143,2226.775,0.0,34.267,44.006,0.0,0.592,1.24,,,,,,,,,1519800.0,21962.0,145.5,2.103,15636.0,1.497,0.0234,42.7,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133540,GRC,Europe,Greece,2020-10-16,23125.0,0.0,355.857,457.0,0.0,6.143,2226.775,0.0,34.267,44.006,0.0,0.592,1.27,,,,,,,,,1541081.0,21281.0,147.537,2.037,16903.0,1.618,0.0226,44.2,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133541,GRC,Europe,Greece,2020-10-17,23125.0,0.0,355.857,457.0,0.0,6.143,2226.775,0.0,34.267,44.006,0.0,0.592,1.3,,,,,,,,,1562210.0,21129.0,149.56,2.023,17721.0,1.697,0.023,43.5,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133542,GRC,Europe,Greece,2020-10-18,26474.0,3349.0,478.429,519.0,62.0,8.857,2549.261,322.485,46.069,49.976,5.97,0.853,1.32,,,,,34.0,3.251,416.0,40.058,1577724.0,15514.0,151.045,1.485,18458.0,1.767,0.0233,42.9,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,1487.0001,1.48,-2.42,141.45427
133543,GRC,Europe,Greece,2020-10-19,26474.0,0.0,478.429,519.0,0.0,8.857,2549.261,0.0,46.069,49.976,0.0,0.853,1.35,,,,,,,,,1585248.0,7524.0,151.766,0.72,18537.0,1.775,0.0243,41.2,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133544,GRC,Europe,Greece,2020-10-20,26474.0,0.0,478.429,519.0,0.0,8.857,2549.261,0.0,46.069,49.976,0.0,0.853,1.38,,,,,,,,,1606640.0,21392.0,153.814,2.048,18619.0,1.783,0.0262,38.2,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133545,GRC,Europe,Greece,2020-10-21,26474.0,0.0,478.429,519.0,0.0,8.857,2549.261,0.0,46.069,49.976,0.0,0.853,1.4,,,,,,,,,1630540.0,23900.0,156.102,2.288,18957.0,1.815,0.0289,34.6,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133546,GRC,Europe,Greece,2020-10-22,26474.0,0.0,478.429,519.0,0.0,8.857,2549.261,0.0,46.069,49.976,0.0,0.853,1.42,,,,,,,,,1653740.0,23200.0,158.323,2.221,19134.0,1.832,0.0319,31.4,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133547,GRC,Europe,Greece,2020-10-23,26474.0,0.0,478.429,519.0,0.0,8.857,2549.261,0.0,46.069,49.976,0.0,0.853,1.44,,,,,,,,,1677751.0,24011.0,160.622,2.299,19524.0,1.869,0.0337,29.7,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133548,GRC,Europe,Greece,2020-10-24,26474.0,0.0,478.429,519.0,0.0,8.857,2549.261,0.0,46.069,49.976,0.0,0.853,1.45,,,,,,,,,1700407.0,22656.0,162.791,2.169,19742.0,1.89,0.0366,27.3,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133549,GRC,Europe,Greece,2020-10-25,32786.0,6312.0,901.714,584.0,65.0,9.286,3157.062,607.801,86.829,56.235,6.259,0.894,1.46,,,,,57.0,5.449,586.0,56.407,1719043.0,18636.0,164.575,1.784,20188.0,1.933,0.0383,26.1,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,1489.4001,1.45,0.11,141.68259
133550,GRC,Europe,Greece,2020-10-26,32786.0,0.0,901.714,584.0,0.0,9.286,3157.062,0.0,86.829,56.235,0.0,0.894,1.48,,,,,,,,,1732836.0,13793.0,165.895,1.32,21084.0,2.019,0.0386,25.9,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133551,GRC,Europe,Greece,2020-10-27,32786.0,0.0,901.714,584.0,0.0,9.286,3157.062,0.0,86.829,56.235,0.0,0.894,1.49,,,,,,,,,1755983.0,23147.0,168.111,2.216,21335.0,2.043,0.0421,23.8,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133552,GRC,Europe,Greece,2020-10-28,32786.0,0.0,901.714,584.0,0.0,9.286,3157.062,0.0,86.829,56.235,0.0,0.894,1.49,,,,,,,,,1780234.0,24251.0,170.433,2.322,21385.0,2.047,0.0465,21.5,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133553,GRC,Europe,Greece,2020-10-29,32786.0,0.0,901.714,584.0,0.0,9.286,3157.062,0.0,86.829,56.235,0.0,0.894,1.49,,,,,,,,,1793197.0,12963.0,171.674,1.241,19922.0,1.907,0.0523,19.1,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133554,GRC,Europe,Greece,2020-10-30,32786.0,0.0,901.714,584.0,0.0,9.286,3157.062,0.0,86.829,56.235,0.0,0.894,1.5,,,,,,,,,1822738.0,29541.0,174.502,2.828,20712.0,1.983,0.0561,17.8,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133555,GRC,Europe,Greece,2020-10-31,32786.0,0.0,901.714,584.0,0.0,9.286,3157.062,0.0,86.829,56.235,0.0,0.894,1.5,,,,,,,,,1848923.0,26185.0,177.009,2.507,21217.0,2.031,0.0623,16.0,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133556,GRC,Europe,Greece,2020-11-01,44115.0,11329.0,1618.429,649.0,65.0,9.286,4247.965,1090.903,155.843,62.494,6.259,0.894,1.49,,,,,98.0,9.465,948.0,91.302,,,,,20669.0,1.979,0.0701,14.3,samples tested,,,,,,,,,,,,,,59.72,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,1618.6001,1.55,5.66,153.97302
133557,GRC,Europe,Greece,2020-11-02,44115.0,0.0,1618.429,649.0,0.0,9.286,4247.965,0.0,155.843,62.494,0.0,0.894,1.47,,,,,,,,,1878534.0,,179.844,,20814.0,1.993,0.0726,13.8,samples tested,,,,,,,,,,,,,,63.43,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133558,GRC,Europe,Greece,2020-11-03,44115.0,0.0,1618.429,649.0,0.0,9.286,4247.965,0.0,155.843,62.494,0.0,0.894,1.45,,,,,,,,,1906522.0,27988.0,182.523,2.679,21506.0,2.059,0.0764,13.1,samples tested,,,,,,,,,,,,,,63.43,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133559,GRC,Europe,Greece,2020-11-04,44115.0,0.0,1618.429,649.0,0.0,9.286,4247.965,0.0,155.843,62.494,0.0,0.894,1.43,,,,,,,,,1933810.0,27288.0,185.136,2.612,21939.0,2.1,0.082,12.2,samples tested,,,,,,,,,,,,,,63.43,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133560,GRC,Europe,Greece,2020-11-05,44115.0,0.0,1618.429,649.0,0.0,9.286,4247.965,0.0,155.843,62.494,0.0,0.894,1.41,,,,,,,,,1960038.0,26228.0,187.647,2.511,23834.0,2.282,0.0857,11.7,samples tested,,,,,,,,,,,,,,63.43,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133561,GRC,Europe,Greece,2020-11-06,44115.0,0.0,1618.429,649.0,0.0,9.286,4247.965,0.0,155.843,62.494,0.0,0.894,1.38,,,,,,,,,1989628.0,29590.0,190.48,2.833,23841.0,2.282,0.0902,11.1,samples tested,,,,,,,,,,,,,,63.43,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133562,GRC,Europe,Greece,2020-11-07,44115.0,0.0,1618.429,649.0,0.0,9.286,4247.965,0.0,155.843,62.494,0.0,0.894,1.35,,,,,,,,,2017511.0,27883.0,193.149,2.669,24084.0,2.306,0.0923,10.8,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133563,GRC,Europe,Greece,2020-11-08,61624.0,17509.0,2501.286,831.0,182.0,26.0,5933.959,1685.994,240.856,80.019,17.525,2.504,1.32,,,,,156.0,15.01,1705.0,164.153,2033645.0,16134.0,194.694,1.545,24274.0,2.324,0.0928,10.8,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,1807.2001,1.69,7.99,171.91402
133564,GRC,Europe,Greece,2020-11-09,61624.0,0.0,2501.286,831.0,0.0,26.0,5933.959,0.0,240.856,80.019,0.0,2.504,1.29,,,,,,,,,2044966.0,11321.0,195.777,1.084,23776.0,2.276,0.0968,10.3,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133565,GRC,Europe,Greece,2020-11-10,61624.0,0.0,2501.286,831.0,0.0,26.0,5933.959,0.0,240.856,80.019,0.0,2.504,1.26,,,,,,,,,2072781.0,27815.0,198.44,2.663,23751.0,2.274,0.0982,10.2,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133566,GRC,Europe,Greece,2020-11-11,61624.0,0.0,2501.286,831.0,0.0,26.0,5933.959,0.0,240.856,80.019,0.0,2.504,1.24,,,,,,,,,2101971.0,29190.0,201.235,2.795,24023.0,2.3,0.0977,10.2,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133567,GRC,Europe,Greece,2020-11-12,61624.0,0.0,2501.286,831.0,0.0,26.0,5933.959,0.0,240.856,80.019,0.0,2.504,1.22,,,,,,,,,2130565.0,28594.0,203.972,2.737,24361.0,2.332,0.0987,10.1,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133568,GRC,Europe,Greece,2020-11-13,61624.0,0.0,2501.286,831.0,0.0,26.0,5933.959,0.0,240.856,80.019,0.0,2.504,1.2,,,,,,,,,2160000.0,29435.0,206.79,2.818,24339.0,2.33,0.1023,9.8,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133569,GRC,Europe,Greece,2020-11-14,61624.0,0.0,2501.286,831.0,0.0,26.0,5933.959,0.0,240.856,80.019,0.0,2.504,1.17,,,,,,,,,2188843.0,28843.0,209.552,2.761,24476.0,2.343,0.1033,9.7,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133570,GRC,Europe,Greece,2020-11-15,80595.0,18971.0,2710.143,1173.0,342.0,48.857,7760.733,1826.774,260.968,112.952,32.932,4.705,1.15,,,,,286.0,27.534,2739.0,263.772,2204740.0,15897.0,211.074,1.522,24442.0,2.34,0.1023,9.8,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,2241.8,2.05,18.49,213.25633
133571,GRC,Europe,Greece,2020-11-16,80595.0,0.0,2710.143,1173.0,0.0,48.857,7760.733,0.0,260.968,112.952,0.0,4.705,1.12,,,,,,,,,2217888.0,13148.0,212.332,1.259,24703.0,2.365,0.1053,9.5,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133572,GRC,Europe,Greece,2020-11-17,80595.0,0.0,2710.143,1173.0,0.0,48.857,7760.733,0.0,260.968,112.952,0.0,4.705,1.09,,,,,,,,,2247686.0,29798.0,215.185,2.853,24986.0,2.392,0.1044,9.6,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133573,GRC,Europe,Greece,2020-11-18,80595.0,0.0,2710.143,1173.0,0.0,48.857,7760.733,0.0,260.968,112.952,0.0,4.705,1.07,,,,,,,,,2279463.0,31777.0,218.227,3.042,25356.0,2.427,0.1054,9.5,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133574,GRC,Europe,Greece,2020-11-19,80595.0,0.0,2710.143,1173.0,0.0,48.857,7760.733,0.0,260.968,112.952,0.0,4.705,1.05,,,,,,,,,2310534.0,31071.0,221.202,2.975,25710.0,2.461,0.1035,9.7,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133575,GRC,Europe,Greece,2020-11-20,80595.0,0.0,2710.143,1173.0,0.0,48.857,7760.733,0.0,260.968,112.952,0.0,4.705,1.02,,,,,,,,,2341664.0,31130.0,224.182,2.98,25952.0,2.485,0.0998,10.0,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133576,GRC,Europe,Greece,2020-11-21,80595.0,0.0,2710.143,1173.0,0.0,48.857,7760.733,0.0,260.968,112.952,0.0,4.705,0.99,,,,,,,,,2372584.0,30920.0,227.142,2.96,26249.0,2.513,0.0958,10.4,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133577,GRC,Europe,Greece,2020-11-22,97632.0,17037.0,2433.857,1763.0,590.0,84.286,9401.277,1640.544,234.363,169.765,56.813,8.116,0.97,,,,,354.0,34.131,3167.0,304.978,2388387.0,15803.0,228.655,1.513,26235.0,2.512,0.0948,10.5,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,3005.2002,2.69,32.0,285.8765
133578,GRC,Europe,Greece,2020-11-23,97632.0,0.0,2433.857,1763.0,0.0,84.286,9401.277,0.0,234.363,169.765,0.0,8.116,0.95,,,,,,,,,,,,,28107.0,2.691,0.0844,11.9,samples tested,,,,,,,,,,,,,,78.7,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
